user_id,genre_preference,avg_energy,avg_valence,avg_danceability,avg_tempo,sessions_per_month,tier,acquisition_channel,cpa_eur,monthly_revenue_eur,subscription_start,subscription_end,months_active,total_revenue_eur,churned,monthly_churn_prob,cohort_month
U004390,pop,0.801,0.596,0.7,120.0,11,monthly,Organic Search,8.37,9.99,2023-03-08,2023-03-08,1,9.99,1,0.0446,2023-03
U004391,pop,0.688,0.579,0.747,120.0,15,monthly,Organic Search,7.19,9.99,2023-07-11,2024-03-07,9,89.91,1,0.0446,2023-07
U004392,pop,0.704,0.77,0.693,120.0,13,annual,Paid Social,21.0,7.99,2023-03-22,,22,175.78,0,0.0127,2023-03
U004393,pop,0.778,0.682,0.656,120.0,16,free_trial,Paid Social,15.65,0.0,2023-09-13,2023-09-13,1,0.0,1,0.3506,2023-09
U004394,pop,0.827,0.759,0.712,120.0,14,monthly,Organic Search,6.45,9.99,2023-10-25,2024-03-23,6,59.94,1,0.0446,2023-10
U004395,pop,0.661,0.61,0.821,120.0,19,monthly,Paid Social,21.01,9.99,2023-07-16,2024-06-10,12,119.88,1,0.0446,2023-07
U004396,pop,0.756,0.74,0.669,120.0,16,free_trial,Paid Social,18.04,0.0,2023-06-11,2023-06-11,1,0.0,1,0.3506,2023-06
U004397,pop,0.711,0.728,0.679,120.0,14,monthly,Paid Search,28.02,9.99,2023-08-15,2023-10-14,3,29.97,1,0.0446,2023-08
U004398,pop,0.835,0.778,0.85,120.0,9,monthly,Organic Search,7.17,9.99,2023-07-13,2024-10-05,16,159.84,1,0.0525,2023-07
U004399,pop,0.77,0.67,0.744,120.0,9,free_trial,Organic Search,3.67,0.0,2023-10-02,2023-12-31,4,0.0,1,0.4125,2023-10
U004400,pop,0.766,0.647,0.714,120.0,12,monthly,Organic Search,4.99,9.99,2024-06-10,2024-08-09,3,29.97,1,0.0446,2024-06
U004401,pop,0.772,0.59,0.813,120.0,13,free_trial,Paid Social,13.79,0.0,2023-09-13,2023-09-13,1,0.0,1,0.3506,2023-09
U004402,pop,0.785,0.78,0.661,120.0,12,monthly,Paid Search,28.69,9.99,2023-02-20,2024-03-16,14,139.86,1,0.0446,2023-02
U004403,pop,0.677,0.596,0.848,120.0,9,free_trial,Direct,1.72,0.0,2023-08-20,2023-08-20,1,0.0,1,0.4125,2023-08
U004404,pop,0.833,0.736,0.838,120.0,9,annual,Direct,0.5,7.99,2024-02-23,,11,87.89,0,0.015,2024-02
U004405,pop,0.688,0.677,0.677,120.0,16,annual,Organic Search,3.29,7.99,2023-12-13,,13,103.87,0,0.0127,2023-12
U004406,pop,0.739,0.641,0.726,120.0,12,monthly,Paid Social,22.6,9.99,2024-03-20,2024-09-16,7,69.93,1,0.0446,2024-03
U004407,pop,0.804,0.605,0.666,120.0,16,free_trial,Paid Search,27.29,0.0,2024-02-08,2024-05-08,4,0.0,1,0.3506,2024-02
U004408,pop,0.759,0.585,0.737,120.0,12,monthly,Referral,4.54,9.99,2023-12-27,2024-08-23,9,89.91,1,0.0446,2023-12
U004409,pop,0.758,0.671,0.678,120.0,19,monthly,Organic Search,4.61,9.99,2023-06-05,,20,199.8,0,0.0446,2023-06
U004410,pop,0.683,0.725,0.831,120.0,11,free_trial,Organic Search,9.74,0.0,2024-04-14,2024-05-14,2,0.0,1,0.3506,2024-04
U004411,pop,0.77,0.673,0.798,120.0,13,monthly,Paid Search,20.72,9.99,2024-05-27,,8,79.92,0,0.0446,2024-05
U004412,pop,0.747,0.648,0.768,120.0,14,monthly,Paid Social,22.46,9.99,2023-11-22,,14,139.86,0,0.0446,2023-11
U004413,pop,0.761,0.781,0.709,120.0,15,monthly,Paid Social,20.76,9.99,2024-03-06,,11,109.89,0,0.0446,2024-03
U004414,pop,0.651,0.703,0.793,120.0,8,monthly,Paid Search,28.49,9.99,2023-02-06,2024-04-01,15,149.85,1,0.0525,2023-02
U004415,pop,0.722,0.763,0.725,120.0,9,annual,Paid Search,20.13,7.99,2023-01-13,,24,191.76,0,0.015,2023-01
U004416,pop,0.668,0.699,0.799,120.0,13,monthly,Organic Search,4.44,9.99,2023-02-01,2023-08-30,8,79.92,1,0.0446,2023-02
U004417,pop,0.796,0.765,0.736,120.0,8,monthly,Referral,5.22,9.99,2024-01-21,,12,119.88,0,0.0525,2024-01
U004418,pop,0.784,0.606,0.834,120.0,3,annual,Organic Search,6.31,7.99,2023-11-29,2024-03-28,5,39.95,1,0.0225,2023-11
U004419,pop,0.809,0.6,0.754,120.0,11,annual,Organic Search,0.5,7.99,2024-05-17,,8,63.92,0,0.0127,2024-05
U004420,pop,0.832,0.665,0.714,120.0,15,free_trial,Organic Search,8.37,0.0,2023-07-03,2023-08-02,2,0.0,1,0.3506,2023-07
U004421,pop,0.787,0.631,0.847,120.0,10,free_trial,Organic Search,1.82,0.0,2023-07-27,2023-07-27,1,0.0,1,0.3506,2023-07
U004422,pop,0.834,0.759,0.811,120.0,12,monthly,Paid Search,19.27,9.99,2024-04-26,2024-07-25,4,39.96,1,0.0446,2024-04
U004423,pop,0.687,0.772,0.743,120.0,11,monthly,Direct,1.22,9.99,2024-01-25,,12,119.88,0,0.0446,2024-01
U004424,pop,0.764,0.617,0.719,120.0,15,monthly,Paid Search,15.17,9.99,2024-02-02,2024-03-03,2,19.98,1,0.0446,2024-02
U004425,pop,0.839,0.756,0.836,120.0,7,monthly,Paid Search,14.01,9.99,2023-03-30,,22,219.78,0,0.0525,2023-03
U004426,pop,0.722,0.77,0.726,120.0,14,monthly,Paid Search,17.25,9.99,2023-09-13,2024-09-07,13,129.87,1,0.0446,2023-09
U004427,pop,0.793,0.648,0.836,120.0,12,monthly,Paid Social,16.96,9.99,2024-01-20,,12,119.88,0,0.0446,2024-01
U004428,pop,0.785,0.652,0.656,120.0,18,annual,Paid Search,13.58,7.99,2023-11-26,,14,111.86,0,0.0127,2023-11
U004429,pop,0.68,0.734,0.664,120.0,13,monthly,Paid Social,23.67,9.99,2023-05-28,2023-05-28,1,9.99,1,0.0446,2023-05
U004430,pop,0.694,0.708,0.808,120.0,14,annual,Paid Search,18.64,7.99,2023-02-18,,23,183.77,0,0.0127,2023-02
U004431,pop,0.69,0.728,0.818,120.0,13,monthly,Referral,3.24,9.99,2024-03-16,,10,99.9,0,0.0446,2024-03
U004432,pop,0.672,0.657,0.735,120.0,15,annual,Paid Social,13.07,7.99,2023-07-03,,19,151.81,0,0.0127,2023-07
U004433,pop,0.717,0.594,0.65,120.0,10,monthly,Paid Social,26.37,9.99,2024-05-23,,8,79.92,0,0.0446,2024-05
U004434,pop,0.808,0.755,0.849,120.0,9,free_trial,Paid Social,17.39,0.0,2024-06-04,2024-09-02,4,0.0,1,0.4125,2024-06
U004435,pop,0.73,0.665,0.706,120.0,8,monthly,Organic Search,7.66,9.99,2023-09-25,2023-11-24,3,29.97,1,0.0525,2023-09
U004436,pop,0.806,0.764,0.655,120.0,17,annual,Referral,4.5,7.99,2023-08-15,,17,135.83,0,0.0127,2023-08
U004437,pop,0.776,0.606,0.786,120.0,9,annual,Direct,3.28,7.99,2023-04-20,2024-08-12,17,135.83,1,0.015,2023-04
U004438,pop,0.753,0.678,0.657,120.0,14,monthly,Organic Search,5.24,9.99,2023-09-17,,16,159.84,0,0.0446,2023-09
U004439,pop,0.73,0.775,0.795,120.0,11,monthly,Paid Social,18.86,9.99,2024-02-09,2024-02-09,1,9.99,1,0.0446,2024-02
U004440,pop,0.744,0.595,0.833,120.0,13,monthly,Direct,1.99,9.99,2024-06-27,,7,69.93,0,0.0446,2024-06
U004441,pop,0.735,0.624,0.774,120.0,10,monthly,Paid Social,24.65,9.99,2023-03-17,2024-01-11,11,109.89,1,0.0446,2023-03
U004442,pop,0.665,0.601,0.759,120.0,15,annual,Paid Search,20.08,7.99,2024-02-07,,11,87.89,0,0.0127,2024-02
U004443,pop,0.81,0.775,0.652,120.0,13,monthly,Referral,2.92,9.99,2024-03-15,,10,99.9,0,0.0446,2024-03
U004444,pop,0.796,0.596,0.718,120.0,12,monthly,Referral,4.4,9.99,2023-02-22,2023-03-24,2,19.98,1,0.0446,2023-02
U004445,pop,0.774,0.776,0.715,120.0,12,monthly,Organic Search,7.95,9.99,2023-08-24,2023-09-23,2,19.98,1,0.0446,2023-08
U004446,pop,0.83,0.769,0.787,120.0,9,monthly,Organic Search,5.14,9.99,2023-03-03,2023-08-30,7,69.93,1,0.0525,2023-03
U004447,pop,0.695,0.772,0.78,120.0,9,monthly,Paid Social,14.85,9.99,2023-12-22,,13,129.87,0,0.0525,2023-12
U004448,pop,0.666,0.773,0.699,120.0,12,free_trial,Organic Search,8.32,0.0,2023-02-22,2023-04-23,3,0.0,1,0.3506,2023-02
U004449,pop,0.84,0.654,0.841,120.0,10,annual,Paid Social,10.86,7.99,2023-03-09,,23,183.77,0,0.0127,2023-03
U004450,pop,0.772,0.645,0.752,120.0,10,monthly,Paid Social,12.8,9.99,2024-03-06,2024-10-02,8,79.92,1,0.0446,2024-03
U004451,pop,0.798,0.57,0.79,120.0,11,annual,Organic Search,6.17,7.99,2023-12-12,,13,103.87,0,0.0127,2023-12
U004452,pop,0.824,0.738,0.659,120.0,9,monthly,Direct,1.52,9.99,2024-06-02,2024-06-02,1,9.99,1,0.0525,2024-06
U004453,pop,0.769,0.792,0.728,120.0,8,monthly,Paid Search,18.85,9.99,2023-01-04,2023-01-04,1,9.99,1,0.0525,2023-01
U004454,pop,0.728,0.579,0.71,120.0,7,annual,Paid Search,19.99,7.99,2023-05-11,,21,167.79,0,0.015,2023-05
U004455,pop,0.796,0.599,0.809,120.0,11,monthly,Paid Social,16.59,9.99,2024-01-13,,12,119.88,0,0.0446,2024-01
U004456,pop,0.728,0.797,0.742,120.0,11,annual,Referral,3.81,7.99,2023-11-26,,14,111.86,0,0.0127,2023-11
U004457,pop,0.774,0.597,0.779,120.0,17,monthly,Referral,4.67,9.99,2023-09-12,,16,159.84,0,0.0446,2023-09
U004458,pop,0.826,0.588,0.754,120.0,10,free_trial,Organic Search,9.28,0.0,2023-09-05,2023-10-05,2,0.0,1,0.3506,2023-09
U004459,pop,0.846,0.7,0.728,120.0,12,monthly,Paid Social,10.54,9.99,2024-02-10,,11,109.89,0,0.0446,2024-02
U004460,pop,0.737,0.738,0.829,120.0,13,monthly,Paid Social,17.76,9.99,2023-08-30,2023-08-30,1,9.99,1,0.0446,2023-08
U004461,pop,0.837,0.796,0.741,120.0,14,monthly,Paid Search,28.53,9.99,2023-09-02,,17,169.83,0,0.0446,2023-09
U004462,pop,0.712,0.664,0.823,120.0,11,monthly,Paid Social,22.98,9.99,2024-04-23,2024-09-20,6,59.94,1,0.0446,2024-04
U004463,pop,0.83,0.572,0.83,120.0,12,free_trial,Paid Social,14.4,0.0,2023-11-23,2023-11-23,1,0.0,1,0.3506,2023-11
U004464,pop,0.832,0.765,0.834,120.0,9,monthly,Direct,0.73,9.99,2023-02-14,2023-03-16,2,19.98,1,0.0525,2023-02
U004465,pop,0.781,0.77,0.766,120.0,4,annual,Paid Search,19.47,7.99,2023-05-30,,20,159.8,0,0.0225,2023-05
U004466,pop,0.807,0.767,0.823,120.0,17,monthly,Referral,5.21,9.99,2024-05-03,2024-05-03,1,9.99,1,0.0446,2024-05
U004467,pop,0.677,0.623,0.72,120.0,10,annual,Organic Search,2.38,7.99,2024-05-11,,8,63.92,0,0.0127,2024-05
U004468,pop,0.738,0.69,0.66,120.0,15,annual,Referral,4.65,7.99,2023-02-22,,23,183.77,0,0.0127,2023-02
U004469,pop,0.762,0.715,0.804,120.0,11,annual,Paid Search,11.46,7.99,2023-03-11,,23,183.77,0,0.0127,2023-03
U004470,pop,0.736,0.725,0.706,120.0,14,monthly,Paid Social,20.34,9.99,2023-04-11,,22,219.78,0,0.0446,2023-04
U004471,pop,0.69,0.668,0.683,120.0,9,annual,Organic Search,7.15,7.99,2023-12-04,2024-12-28,14,111.86,1,0.015,2023-12
U004472,pop,0.837,0.748,0.753,120.0,12,monthly,Paid Social,15.84,9.99,2024-03-28,2024-03-28,1,9.99,1,0.0446,2024-03
U004473,pop,0.812,0.569,0.806,120.0,16,annual,Paid Search,18.85,7.99,2024-01-06,,13,103.87,0,0.0127,2024-01
U004474,pop,0.727,0.57,0.792,120.0,14,annual,Paid Search,24.87,7.99,2023-03-15,,22,175.78,0,0.0127,2023-03
U004475,pop,0.723,0.74,0.778,120.0,12,monthly,Paid Search,23.79,9.99,2024-05-20,,8,79.92,0,0.0446,2024-05
U004476,pop,0.67,0.763,0.741,120.0,10,annual,Paid Search,24.28,7.99,2024-03-05,,11,87.89,0,0.0127,2024-03
U004477,pop,0.807,0.596,0.655,120.0,13,free_trial,Organic Search,3.16,0.0,2023-07-04,2023-08-03,2,0.0,1,0.3506,2023-07
U004478,pop,0.706,0.673,0.652,120.0,16,monthly,Referral,4.31,9.99,2024-06-21,,7,69.93,0,0.0446,2024-06
U004479,pop,0.796,0.796,0.764,120.0,10,monthly,Paid Social,21.51,9.99,2023-03-02,2023-04-01,2,19.98,1,0.0446,2023-03
U004480,pop,0.7,0.656,0.694,120.0,5,monthly,Paid Social,13.57,9.99,2024-05-07,,8,79.92,0,0.0525,2024-05
U004481,pop,0.767,0.773,0.701,120.0,13,monthly,Organic Search,10.13,9.99,2023-06-07,,20,199.8,0,0.0446,2023-06
U004482,pop,0.779,0.778,0.748,120.0,10,free_trial,Paid Social,25.32,0.0,2024-05-12,2024-07-11,3,0.0,1,0.3506,2024-05
U004483,pop,0.776,0.627,0.813,120.0,16,free_trial,Paid Search,14.76,0.0,2024-04-24,2024-04-24,1,0.0,1,0.3506,2024-04
U004484,pop,0.659,0.791,0.844,120.0,12,annual,Direct,2.68,7.99,2023-08-15,,17,135.83,0,0.0127,2023-08
U004485,pop,0.656,0.77,0.817,120.0,8,annual,Referral,3.27,7.99,2023-08-27,,17,135.83,0,0.015,2023-08
U004486,pop,0.828,0.61,0.702,120.0,7,annual,Paid Social,19.94,7.99,2023-02-12,,23,183.77,0,0.015,2023-02
U004487,pop,0.651,0.734,0.819,120.0,16,monthly,Paid Social,21.53,9.99,2023-12-16,,13,129.87,0,0.0446,2023-12
U004488,pop,0.788,0.642,0.752,120.0,20,monthly,Paid Search,27.52,9.99,2023-05-09,,21,209.79,0,0.0315,2023-05
U004489,pop,0.777,0.596,0.779,120.0,17,monthly,Referral,5.58,9.99,2023-03-30,,22,219.78,0,0.0446,2023-03
U004490,pop,0.694,0.772,0.838,120.0,11,monthly,Paid Social,24.93,9.99,2023-03-11,2023-03-11,1,9.99,1,0.0446,2023-03
U004491,pop,0.775,0.719,0.666,120.0,12,annual,Paid Search,29.97,7.99,2024-04-10,,9,71.91,0,0.0127,2024-04
U004492,pop,0.745,0.586,0.824,120.0,16,free_trial,Paid Search,19.04,0.0,2024-05-25,2024-07-24,3,0.0,1,0.3506,2024-05
U004493,pop,0.797,0.782,0.657,120.0,15,annual,Paid Social,22.77,7.99,2024-02-29,,11,87.89,0,0.0127,2024-02
U004494,pop,0.802,0.701,0.795,120.0,15,free_trial,Paid Social,21.38,0.0,2024-06-14,2024-08-13,3,0.0,1,0.3506,2024-06
U004495,pop,0.773,0.754,0.838,120.0,11,annual,Paid Social,17.7,7.99,2024-06-21,,7,55.93,0,0.0127,2024-06
U004496,pop,0.725,0.645,0.837,120.0,16,annual,Referral,4.07,7.99,2023-03-15,,22,175.78,0,0.0127,2023-03
U004497,pop,0.818,0.602,0.834,120.0,10,monthly,Paid Social,11.14,9.99,2023-07-13,,18,179.82,0,0.0446,2023-07
U004498,pop,0.745,0.782,0.802,120.0,9,monthly,Organic Search,6.05,9.99,2023-08-24,2024-01-21,6,59.94,1,0.0525,2023-08
U004499,pop,0.762,0.577,0.819,120.0,12,monthly,Paid Search,23.16,9.99,2023-10-22,,15,149.85,0,0.0446,2023-10
U004500,pop,0.697,0.733,0.68,120.0,14,monthly,Paid Search,19.64,9.99,2024-03-26,2024-09-22,7,69.93,1,0.0446,2024-03
U004501,pop,0.729,0.672,0.67,120.0,11,monthly,Organic Search,6.11,9.99,2023-09-08,2024-01-06,5,49.95,1,0.0446,2023-09
U004502,pop,0.74,0.567,0.768,120.0,13,monthly,Referral,2.63,9.99,2024-03-23,,10,99.9,0,0.0446,2024-03
U004503,pop,0.832,0.699,0.696,120.0,9,annual,Organic Search,0.67,7.99,2023-09-27,,16,127.84,0,0.015,2023-09
U004504,pop,0.685,0.753,0.716,120.0,12,annual,Referral,4.0,7.99,2023-10-27,,15,119.85,0,0.0127,2023-10
U004505,pop,0.761,0.661,0.723,120.0,9,monthly,Referral,4.67,9.99,2024-01-13,2024-10-09,10,99.9,1,0.0525,2024-01
U004506,pop,0.825,0.634,0.808,120.0,9,monthly,Organic Search,7.71,9.99,2023-07-16,2024-09-08,15,149.85,1,0.0525,2023-07
U004507,pop,0.752,0.588,0.65,120.0,6,free_trial,Direct,1.44,0.0,2023-06-27,2023-08-26,3,0.0,1,0.4125,2023-06
U004508,pop,0.658,0.641,0.738,120.0,15,annual,Paid Search,29.55,7.99,2023-12-05,,14,111.86,0,0.0127,2023-12
U004509,pop,0.781,0.737,0.724,120.0,15,annual,Referral,5.79,7.99,2024-04-25,,9,71.91,0,0.0127,2024-04
U004510,pop,0.674,0.586,0.663,120.0,11,free_trial,Organic Search,9.83,0.0,2024-06-18,2024-07-18,2,0.0,1,0.4675,2024-06
U004511,pop,0.808,0.696,0.72,120.0,9,free_trial,Direct,2.71,0.0,2024-06-16,2024-08-15,3,0.0,1,0.4125,2024-06
U004512,pop,0.768,0.759,0.688,120.0,10,monthly,Paid Social,22.14,9.99,2023-05-23,,20,199.8,0,0.0446,2023-05
U004513,pop,0.821,0.615,0.659,120.0,15,free_trial,Direct,2.18,0.0,2024-05-02,2024-06-01,2,0.0,1,0.3506,2024-05
U004514,pop,0.842,0.738,0.786,120.0,16,annual,Paid Social,19.4,7.99,2023-10-25,,15,119.85,0,0.0127,2023-10
U004515,pop,0.793,0.797,0.659,120.0,15,annual,Paid Search,23.54,7.99,2023-12-02,,14,111.86,0,0.0127,2023-12
U004516,pop,0.813,0.61,0.714,120.0,18,annual,Organic Search,1.01,7.99,2024-06-21,,7,55.93,0,0.0127,2024-06
U004517,pop,0.719,0.674,0.745,120.0,9,monthly,Paid Social,16.68,9.99,2023-01-30,2024-05-24,17,169.83,1,0.0525,2023-01
U004518,pop,0.674,0.56,0.668,120.0,12,monthly,Paid Social,15.59,9.99,2023-03-29,2023-11-24,9,89.91,1,0.0595,2023-03
U004519,pop,0.827,0.727,0.727,120.0,9,annual,Referral,4.33,7.99,2024-06-22,,7,55.93,0,0.015,2024-06
U004520,pop,0.787,0.703,0.763,120.0,13,annual,Paid Social,20.52,7.99,2023-12-10,,13,103.87,0,0.0127,2023-12
U004521,pop,0.757,0.796,0.719,120.0,14,monthly,Organic Search,7.37,9.99,2023-05-06,,21,209.79,0,0.0446,2023-05
U004522,pop,0.841,0.767,0.767,120.0,9,monthly,Paid Social,20.89,9.99,2023-04-24,2023-10-21,7,69.93,1,0.0525,2023-04
U004523,pop,0.761,0.645,0.823,120.0,12,annual,Organic Search,7.28,7.99,2023-11-20,,14,111.86,0,0.0127,2023-11
U004524,pop,0.695,0.654,0.711,120.0,8,monthly,Referral,4.1,9.99,2024-02-04,2024-03-05,2,19.98,1,0.0525,2024-02
U004525,pop,0.715,0.767,0.802,120.0,13,annual,Paid Search,22.08,7.99,2024-04-15,,9,71.91,0,0.0127,2024-04
U004526,pop,0.675,0.715,0.77,120.0,11,monthly,Direct,2.87,9.99,2023-01-17,2023-10-14,10,99.9,1,0.0446,2023-01
U004527,pop,0.83,0.659,0.779,120.0,16,monthly,Organic Search,6.65,9.99,2023-02-11,2023-02-11,1,9.99,1,0.0446,2023-02
U004528,pop,0.758,0.76,0.757,120.0,6,monthly,Paid Social,14.42,9.99,2023-01-04,2023-10-01,10,99.9,1,0.0525,2023-01
U004529,pop,0.663,0.588,0.846,120.0,13,monthly,Referral,3.21,9.99,2024-04-18,,9,89.91,0,0.0446,2024-04
U004530,pop,0.663,0.687,0.839,120.0,10,free_trial,Paid Search,25.09,0.0,2023-11-02,2023-11-02,1,0.0,1,0.3506,2023-11
U004531,pop,0.741,0.564,0.758,120.0,8,monthly,Paid Social,13.37,9.99,2023-01-23,2023-03-24,3,29.97,1,0.0525,2023-01
U004532,pop,0.767,0.557,0.696,120.0,14,monthly,Paid Social,18.25,9.99,2024-04-02,,10,99.9,0,0.0446,2024-04
U004533,pop,0.743,0.751,0.68,120.0,9,free_trial,Organic Search,8.93,0.0,2024-04-26,2024-06-25,3,0.0,1,0.4125,2024-04
U004534,pop,0.807,0.584,0.744,120.0,11,monthly,Referral,4.07,9.99,2024-02-25,2024-06-24,5,49.95,1,0.0446,2024-02
U004535,pop,0.757,0.696,0.68,120.0,15,free_trial,Paid Search,11.51,0.0,2023-12-01,2023-12-31,2,0.0,1,0.3506,2023-12
U004536,pop,0.684,0.554,0.694,120.0,15,monthly,Paid Social,17.44,9.99,2024-01-08,2024-10-04,10,99.9,1,0.0595,2024-01
U004537,pop,0.73,0.799,0.719,120.0,16,annual,Paid Search,26.89,7.99,2024-01-05,2024-01-05,1,7.99,1,0.0127,2024-01
U004538,pop,0.786,0.649,0.745,120.0,9,annual,Organic Search,3.74,7.99,2023-12-17,,13,103.87,0,0.015,2023-12
U004539,pop,0.768,0.571,0.826,120.0,12,free_trial,Paid Social,20.14,0.0,2024-03-21,2024-03-21,1,0.0,1,0.3506,2024-03
U004540,pop,0.82,0.736,0.772,120.0,10,free_trial,Paid Search,26.41,0.0,2023-10-11,2024-02-08,5,0.0,1,0.3506,2023-10
U004541,pop,0.731,0.656,0.816,120.0,17,annual,Direct,3.02,7.99,2023-04-22,,21,167.79,0,0.0127,2023-04
U004542,pop,0.799,0.665,0.713,120.0,4,monthly,Organic Search,5.5,9.99,2023-09-23,2024-04-20,8,79.92,1,0.0788,2023-09
U004543,pop,0.671,0.729,0.822,120.0,12,monthly,Paid Social,15.84,9.99,2024-02-20,,11,109.89,0,0.0446,2024-02
U004544,pop,0.691,0.682,0.715,120.0,15,monthly,Referral,3.66,9.99,2023-06-21,,19,189.81,0,0.0446,2023-06
U004545,pop,0.808,0.785,0.844,120.0,21,annual,Direct,3.04,7.99,2023-12-28,,13,103.87,0,0.009,2023-12
U004546,pop,0.732,0.773,0.722,120.0,13,monthly,Organic Search,7.98,9.99,2024-04-28,,9,89.91,0,0.0446,2024-04
U004547,pop,0.722,0.592,0.805,120.0,14,monthly,Direct,0.5,9.99,2023-07-22,,18,179.82,0,0.0446,2023-07
U004548,pop,0.738,0.647,0.797,120.0,9,monthly,Direct,1.89,9.99,2024-01-08,,12,119.88,0,0.0525,2024-01
U004549,pop,0.687,0.73,0.704,120.0,14,annual,Paid Search,20.36,7.99,2024-01-04,2024-08-01,8,63.92,1,0.0127,2024-01
U004550,pop,0.679,0.765,0.733,120.0,9,monthly,Organic Search,11.41,9.99,2023-11-30,2023-12-30,2,19.98,1,0.0525,2023-11
U004551,pop,0.734,0.752,0.758,120.0,14,monthly,Direct,1.54,9.99,2023-06-26,2024-11-17,18,179.82,1,0.0446,2023-06
U004552,pop,0.807,0.755,0.665,120.0,19,free_trial,Paid Social,20.0,0.0,2024-06-20,2024-06-20,1,0.0,1,0.3506,2024-06
U004553,pop,0.652,0.671,0.667,120.0,6,free_trial,Paid Social,11.99,0.0,2023-02-12,2023-03-14,2,0.0,1,0.4125,2023-02
U004554,pop,0.696,0.577,0.803,120.0,6,annual,Paid Search,24.92,7.99,2024-02-18,2024-05-18,4,31.96,1,0.015,2024-02
U004555,pop,0.717,0.583,0.751,120.0,15,monthly,Paid Search,16.43,9.99,2023-09-13,2024-06-09,10,99.9,1,0.0446,2023-09
U004556,pop,0.786,0.787,0.677,120.0,9,monthly,Referral,4.93,9.99,2023-04-18,2023-07-17,4,39.96,1,0.0525,2023-04
U004557,pop,0.836,0.65,0.662,120.0,11,annual,Paid Social,23.29,7.99,2023-11-15,,14,111.86,0,0.0127,2023-11
U004558,pop,0.83,0.786,0.779,120.0,18,annual,Paid Social,20.58,7.99,2024-05-31,,8,63.92,0,0.0127,2024-05
U004559,pop,0.814,0.56,0.732,120.0,10,monthly,Organic Search,8.24,9.99,2023-04-14,2024-06-07,15,149.85,1,0.0446,2023-04
U004560,pop,0.76,0.708,0.798,120.0,12,monthly,Referral,3.57,9.99,2023-12-04,2023-12-04,1,9.99,1,0.0446,2023-12
U004561,pop,0.801,0.716,0.67,120.0,11,monthly,Paid Social,21.26,9.99,2024-06-28,,7,69.93,0,0.0446,2024-06
U004562,pop,0.716,0.626,0.732,120.0,14,free_trial,Referral,5.74,0.0,2023-02-14,2023-06-14,5,0.0,1,0.3506,2023-02
U004563,pop,0.83,0.768,0.653,120.0,13,monthly,Paid Social,13.97,9.99,2023-08-05,,18,179.82,0,0.0446,2023-08
U004564,pop,0.744,0.65,0.651,120.0,15,monthly,Paid Social,22.91,9.99,2023-06-12,,19,189.81,0,0.0446,2023-06
U004565,pop,0.738,0.628,0.74,120.0,9,monthly,Paid Social,16.14,9.99,2023-06-08,2023-07-08,2,19.98,1,0.0525,2023-06
U004566,pop,0.821,0.702,0.664,120.0,13,annual,Organic Search,8.2,7.99,2024-06-04,,8,63.92,0,0.0127,2024-06
U004567,pop,0.745,0.683,0.849,120.0,15,monthly,Referral,5.19,9.99,2024-03-11,,10,99.9,0,0.0446,2024-03
U004568,pop,0.662,0.706,0.701,120.0,18,annual,Paid Social,15.99,7.99,2024-03-13,,10,79.9,0,0.0127,2024-03
U004569,pop,0.731,0.795,0.819,120.0,11,annual,Paid Social,20.01,7.99,2024-02-18,2024-09-15,8,63.92,1,0.0127,2024-02
U004570,pop,0.737,0.6,0.674,120.0,8,annual,Direct,2.43,7.99,2023-10-27,2024-09-21,12,95.88,1,0.015,2023-10
U004571,pop,0.717,0.714,0.746,120.0,19,free_trial,Paid Social,15.11,0.0,2023-12-30,2023-12-30,1,0.0,1,0.3506,2023-12
U004572,pop,0.669,0.661,0.835,120.0,11,annual,Paid Social,14.99,7.99,2023-08-20,2024-05-16,10,79.9,1,0.0127,2023-08
U004573,pop,0.68,0.735,0.829,120.0,10,monthly,Organic Search,1.57,9.99,2023-02-14,2023-07-14,6,59.94,1,0.0446,2023-02
U004574,pop,0.657,0.672,0.758,120.0,10,annual,Organic Search,4.66,7.99,2023-05-13,,20,159.8,0,0.0127,2023-05
U004575,pop,0.743,0.77,0.756,120.0,8,monthly,Referral,4.06,9.99,2023-05-29,,20,199.8,0,0.0525,2023-05
U004576,pop,0.741,0.767,0.684,120.0,13,annual,Paid Social,12.46,7.99,2023-09-18,,16,127.84,0,0.0127,2023-09
U004577,pop,0.83,0.727,0.828,120.0,13,annual,Organic Search,5.65,7.99,2023-09-19,,16,127.84,0,0.0127,2023-09
U004578,pop,0.809,0.721,0.652,120.0,9,annual,Organic Search,9.31,7.99,2024-03-21,,10,79.9,0,0.015,2024-03
U004579,pop,0.668,0.76,0.705,120.0,13,annual,Direct,2.22,7.99,2023-11-22,,14,111.86,0,0.0127,2023-11
U004580,pop,0.667,0.723,0.652,120.0,7,monthly,Paid Social,20.33,9.99,2023-07-11,2024-07-05,13,129.87,1,0.0525,2023-07
U004581,pop,0.676,0.667,0.808,120.0,13,annual,Referral,3.7,7.99,2023-03-30,,22,175.78,0,0.0127,2023-03
U004582,pop,0.698,0.573,0.782,120.0,9,annual,Paid Social,15.35,7.99,2023-02-04,2023-12-31,12,95.88,1,0.015,2023-02
U004583,pop,0.712,0.607,0.75,120.0,10,annual,Paid Social,12.23,7.99,2023-11-27,,14,111.86,0,0.0127,2023-11
